,Feed_Benzene,R1 dP,R1 T1,R1 T2,R1 T3,R1 T4,R1 T5,R1 T6,R1 T7,R1 T8,R1 T9,R1 T10,R2 dT1,ISOM_Feed,BENSAT_RECYCLE,Bensat_P,FLASH_VESSEL_pressure_CV_OP,ISOM_H2,Bensat_H2
timestamp,Target,103PDI5603.DACA.PV,103TI5638N.PV,103TI5633N.PV,103TI5639N.PV,103TI5634N.PV,103TI5630N.PV,103TI5635N.PV,103TI5631N.PV,103TI5636N.PV,103TI5632N.PV,103TI5637N.PV,103TI5843N.PV-103TI5836N.PV,103FIC5106N.PIDA.PV,103FI5704.PV,103PIC5711AN.PIDA.PV,103PIC5711BN.PIDA.OP,103FIC5509.PV,103FIC5510N.PIDA.PV
2024-04-28 12:00:00,0.16,1.25,121.17,123.74,122.16,122.87,125.55,125.09,124.55,125.21,124.88,125.26,-0.13,90.4,195.17,16,25.28,1451.28,1505.32
2024-04-28 16:00:00,0.17,1.34,121.07,123.43,122.01,122.74,125.36,125.14,124.72,125.39,125.2,125.54,-0.1,103.23,195.34,15.94,22.11,1498.98,1216.5
2024-04-28 19:59:59,0.28,1.42,121.27,123.69,122.18,122.95,125.67,125.65,125.25,126.07,125.9,126.26,-0.08,114.38,195.38,16.01,20.35,1611.35,1091.51
2024-04-29 00:00:00,0.42,1.44,120.87,123.36,121.81,122.63,125.46,125.55,125.16,126.12,125.93,126.35,-0.09,115.12,195.31,16.04,24.09,1748.68,1125.9
2024-04-29 04:00:00,0.25,1.49,120.82,123.31,121.57,122.36,125.22,125.19,124.75,125.69,125.44,125.91,-0.11,115.1,195.27,15.99,28.94,1747.66,1050.28
2024-04-29 07:59:59,0.34,1.48,120.84,123.35,121.61,122.42,125.29,125.35,124.91,125.93,125.71,126.19,-0.1,114.92,195.51,16,24.36,1733.21,1080.34
2024-04-29 12:00:00,0.33,1.48,121.12,123.51,121.86,122.65,125.39,125.46,125.11,126.02,125.85,126.26,-0.18,115.09,195.35,16,25.75,1735.55,1255.16
2024-04-29 16:00:00,0.34,1.49,121.2,123.47,121.91,122.68,125.29,125.37,125.08,125.91,125.85,126.19,-0.08,115.56,195.34,16.01,26.53,1741.77,1208.42
2024-04-29 19:59:59,0.26,1.5,121.03,123.32,121.67,122.43,125.08,125.13,124.83,125.66,125.59,125.92,-0.02,116.13,195.28,16.04,28.58,1738.85,1089.67
2024-04-30 00:00:00,0.17,1.5,120.77,123.21,121.41,122.17,125,125.03,124.65,125.6,125.44,125.9,-0.07,115.85,195.5,15.96,27.78,1718.5,1055.46
2024-04-30 04:00:00,0.2,1.5,120.86,123.32,121.45,122.21,125.08,125.11,124.69,125.67,125.46,125.94,-0.07,115.01,195.3,16.01,27.7,1699.36,1046.23
2024-04-30 07:59:59,0.15,1.5,120.73,123.23,121.3,122.05,124.93,124.93,124.48,125.45,125.22,125.71,-0.08,114.86,195.36,16.01,29.23,1699.09,1049.6
2024-04-30 12:00:00,0.2,1.5,121.05,123.42,121.63,122.41,125.15,125.21,124.86,125.76,125.6,126.02,-0.15,114.9,195.27,16.01,29.12,1700.97,1178.48
2024-04-30 16:00:00,0.37,1.45,121.19,123.44,121.78,122.52,125.16,125.17,124.86,125.65,125.56,125.91,-0.07,114.76,195.34,16.02,32.7,1728.76,1306.14
2024-04-30 19:59:59,0.24,1.51,121.07,123.41,121.69,122.46,125.2,125.37,125.05,125.95,125.9,126.25,-0.06,115.33,195.33,15.98,30.35,1764.59,1020.83
2024-05-01 00:00:00,0.41,1.51,120.69,123.21,121.33,122.12,125.08,125.26,124.88,126,125.85,126.34,-0.05,115.14,195.41,16.02,25.87,1775.19,1050.43
2024-05-01 04:00:00,0.37,1.52,120.68,123.24,121.29,122.06,125.05,125.19,124.77,125.89,125.72,126.23,-0.08,115.1,195.32,16,27.85,1778.88,1091.78
2024-05-01 07:59:59,0.33,1.52,120.67,123.25,121.27,122.03,125.07,125.17,124.72,125.86,125.63,126.18,-0.1,114.92,195.41,16,29.02,1788.98,1098.69
2024-05-01 12:00:00,0.29,1.52,120.88,123.38,121.45,122.23,125.15,125.29,124.9,125.96,125.78,126.28,-0.16,114.86,195.33,16.02,29.45,1781.02,1216.08
2024-05-01 16:00:00,0.2,1.54,120.89,123.28,121.36,122.05,124.84,124.8,124.36,125.24,125.09,125.52,-0.1,114.4,195.35,16.02,34.63,1771.57,1170.8
2024-05-01 19:59:59,0.1,1.57,120.74,123.19,121.15,121.8,124.63,124.46,123.95,124.8,124.56,125.03,-0.06,113.69,195.27,16.02,38.7,1780.23,1030.14
2024-05-02 00:00:00,0.08,1.55,120.7,123.24,121.1,121.76,124.73,124.56,123.98,124.97,124.68,125.19,-0.07,113.55,195.55,15.97,35.99,1743.04,1047.27
2024-05-02 04:00:00,0.14,1.52,120.66,123.18,121.08,121.77,124.74,124.64,124.1,125.1,124.83,125.35,-0.06,113.52,195.43,15.98,31.58,1680.86,1040.73
2024-05-02 07:59:59,0.21,1.5,120.68,123.24,121.13,121.86,124.87,124.84,124.32,125.36,125.08,125.63,-0.06,113.8,195.35,15.99,28.49,1669.38,1003.9
2024-05-02 12:00:00,0.29,1.49,120.96,123.49,121.44,122.24,125.22,125.28,124.83,125.89,125.64,126.18,-0.14,114.08,195.37,15.99,25.33,1677.03,1183.11
2024-05-02 16:00:00,0.3,1.5,120.86,123.29,121.36,122.07,124.92,124.93,124.51,125.46,125.3,125.76,-0.09,113.72,195.3,16,26.48,1679.86,1237.51
2024-05-02 19:59:59,0.2,1.51,120.73,123.21,121.2,121.87,124.76,124.69,124.21,125.16,124.95,125.42,-0.07,113.66,195.21,16.03,29.69,1677.97,1150.3
2024-05-03 00:00:00,0.17,1.51,120.7,123.23,121.14,121.83,124.79,124.72,124.19,125.2,124.93,125.44,-0.05,113.53,195.43,15.99,29.53,1684.3,1138.8
2024-05-03 04:00:00,0.21,1.51,120.56,123.19,121.05,121.72,124.78,124.73,124.17,125.26,124.98,125.53,-0.07,113.35,195.31,15.99,27.95,1681.21,1138.85
2024-05-03 07:59:59,0.16,1.52,120.63,123.19,121.04,121.71,124.7,124.59,124.01,125.06,124.78,125.3,-0.08,113.55,195.34,16.02,30.68,1685.42,1181.28
2024-05-03 12:00:00,0.13,1.52,120.85,123.31,121.18,121.87,124.73,124.55,124.02,124.93,124.66,125.15,-0.18,113.93,195.3,16,32.22,1687.34,1304.24
2024-05-03 16:00:00,0.15,1.52,120.86,123.26,121.24,121.85,124.66,124.48,123.97,124.86,124.65,125.08,-0.08,113.65,195.28,16,32.44,1667.52,1326.88
2024-05-03 19:59:59,0.07,1.52,120.82,123.28,121.15,121.76,124.62,124.36,123.8,124.67,124.4,124.88,-0.05,111.35,195.27,16.04,35.05,1673.56,1260.79
2024-05-04 00:00:00,0.02,1.52,120.66,123.17,120.97,121.6,124.52,124.23,123.6,124.58,124.24,124.76,-0.02,110.24,195.41,15.98,35.5,1662.05,1211.45
2024-05-04 04:00:00,0.11,1.49,120.78,123.28,121.2,121.9,124.84,124.76,124.28,125.26,124.99,125.51,-0.05,110.02,195.27,15.95,30.28,1667.38,1232.48
2024-05-04 07:59:59,0.24,1.47,120.6,123.21,121.12,121.83,124.87,124.91,124.39,125.49,125.22,125.79,-0.07,110.14,195.33,16.01,25.72,1666.79,1201.67
2024-05-04 12:00:00,0.21,1.49,120.84,123.33,121.29,122.04,124.97,124.97,124.55,125.53,125.29,125.84,-0.16,112.94,195.28,16.01,27.2,1757.38,1349.01
2024-05-04 16:00:00,0.19,1.52,120.9,123.32,121.33,122,124.81,124.75,124.3,125.2,124.99,125.45,-0.07,112.79,195.34,16.01,33.38,1707.21,1283.41
2024-05-04 19:59:59,0.13,1.5,120.83,123.3,121.25,121.92,124.79,124.69,124.2,125.12,124.91,125.36,-0.05,113.55,195.41,16,30.71,1644.96,1213.97
2024-05-05 00:00:00,0.07,1.54,120.65,123.17,121.03,121.65,124.59,124.39,123.81,124.81,124.51,125,-0.04,113.55,195.29,16.01,34.92,1715.02,1209.34
2024-05-05 04:00:00,0.06,1.54,120.67,123.16,121.02,121.66,124.55,124.37,123.8,124.78,124.5,124.99,-0.05,113.42,195.38,16,35.3,1711.94,1252.48
2024-05-05 07:59:59,0.05,1.54,120.67,123.16,121.03,121.69,124.58,124.39,123.85,124.81,124.55,125.03,-0.06,113.63,195.31,16,35.17,1716.25,1262.85
2024-05-05 12:00:00,0.07,1.52,120.88,123.31,121.2,121.88,124.72,124.57,124.07,124.96,124.73,125.19,-0.11,113.85,195.36,15.98,33.17,1670.3,1361.49
2024-05-05 16:00:00,0.05,1.52,120.96,123.31,121.33,121.93,124.65,124.46,123.99,124.81,124.61,125.04,-0.08,113.88,195.28,16,34.78,1662.83,1372.28
2024-05-05 19:59:59,0.07,1.51,120.86,123.28,121.26,121.9,124.71,124.63,124.16,125.07,124.88,125.31,-0.04,114.67,195.44,16,30.85,1652.17,1338.07
2024-05-06 00:00:00,0.02,1.51,120.63,123.14,121.01,121.63,124.55,124.38,123.83,124.84,124.57,125.05,-0.02,114.52,195.3,15.99,30.27,1629.75,1289.35
2024-05-06 04:00:00,0.02,1.5,120.68,123.21,121.05,121.68,124.61,124.48,123.91,124.94,124.68,125.17,-0.06,114.47,195.42,16,29.04,1617.55,1309.98
2024-05-06 07:59:59,0.02,1.49,120.62,123.17,121.02,121.66,124.6,124.48,123.91,124.95,124.68,125.18,-0.06,114.44,195.36,16,28.26,1618.31,1325.53
2024-05-06 12:00:00,0.05,1.49,120.81,123.26,121.19,121.86,124.72,124.66,124.19,125.15,124.92,125.41,-0.12,114.83,195.44,15.99,27.3,1611.81,1396.88
2024-05-06 16:00:00,0.06,1.44,120.85,123.25,121.19,121.82,124.58,124.37,123.88,124.74,124.5,124.97,-0.08,114.74,195.32,16.03,30.28,1565.65,1492.17
2024-05-06 19:59:59,0.02,1.43,121.37,123.85,121.73,122.36,125.22,125.04,124.52,125.42,125.18,125.63,-0.04,114.39,195.42,15.96,28.72,1539.92,1450.66
2024-05-07 00:00:00,0.05,1.45,121.73,124.31,122.15,122.85,125.81,125.71,125.17,126.24,125.96,126.47,-0.06,113.38,195.35,15.97,22.67,1545.06,1382.31
2024-05-07 04:00:00,0.22,1.44,121.75,124.37,122.33,123.06,126.1,126.23,125.75,126.88,126.74,127.23,-0.1,113.3,195.36,15.96,14.62,1546.36,1379.65
2024-05-07 07:59:59,0.27,1.44,121.69,124.33,122.25,123,126.06,126.2,125.69,126.85,126.71,127.2,-0.11,113.26,195.34,16.02,13.62,1538.03,1312.72
2024-05-07 12:00:00,0.23,1.44,121.84,124.4,122.35,123.11,126.08,126.18,125.74,126.79,126.63,127.09,-0.15,113.15,195.29,16.02,17.42,1562.91,1337.55
2024-05-07 16:00:00,0.15,1.38,122,124.42,122.48,123.12,125.9,125.82,125.4,126.29,126.11,126.53,-0.11,112.64,195.46,16.02,23.23,1476.79,1518.72
2024-05-07 19:59:59,0.23,1.41,121.79,124.3,122.29,122.98,125.88,125.91,125.46,126.49,126.38,126.78,-0.11,112.34,195.3,16.04,14.06,1483.61,1398.72
2024-05-08 00:00:00,0.2,1.43,121.72,124.28,122.15,122.85,125.79,125.76,125.27,126.37,126.15,126.63,-0.08,112.29,195.37,16.01,17.55,1510.24,1359.13
2024-05-08 04:00:00,0.16,1.44,121.64,124.22,122.02,122.7,125.69,125.59,125.06,126.18,125.9,126.42,-0.05,112.28,195.35,16.01,20.03,1518.05,1328.56
2024-05-08 07:59:59,0.19,1.44,121.72,124.28,122.09,122.8,125.74,125.64,125.13,126.22,125.96,126.47,-0.08,112.14,195.5,15.99,19.96,1513.19,1352.18
2024-05-08 12:00:00,0.26,1.44,121.85,124.37,122.23,122.95,125.86,125.79,125.32,126.36,126.14,126.62,-0.13,112.73,195.08,16.01,19.74,1514.87,1406.64
2024-05-08 16:00:00,0.12,1.43,121.85,124.32,122.31,122.94,125.76,125.72,125.29,126.26,126.11,126.55,-0.1,113.73,195.48,15.95,18.5,1473.12,1400.35
2024-05-08 19:59:59,0.4,1.45,121.14,123.67,121.71,122.42,125.37,125.59,125.2,126.35,126.36,126.8,-0.1,114.17,195.37,16.02,13.05,1587.09,1368.72
2024-05-09 00:00:00,0.39,1.46,120.69,123.28,121.23,121.93,124.95,125.12,124.7,125.91,125.82,126.36,-0.06,114.21,195.32,16.01,15.69,1620.52,1392.43
2024-05-09 04:00:00,0.33,1.47,120.79,123.36,121.24,121.9,124.89,124.92,124.43,125.58,125.37,125.91,-0.06,113.22,195.3,16.06,21.95,1622.47,1422.04
2024-05-09 07:59:59,0.2,1.47,120.66,123.23,121.08,121.71,124.7,124.65,124.12,125.2,124.96,125.49,-0.1,113.03,195.38,15.98,26.71,1621.27,1416.25
2024-05-09 12:00:00,0.19,1.47,120.83,123.27,121.18,121.85,124.71,124.67,124.22,125.18,124.98,125.47,-0.12,112.94,195.37,16,26.8,1627.08,1460.29
2024-05-09 16:00:00,0.22,1.51,120.94,123.33,121.36,121.98,124.76,124.75,124.35,125.26,125.15,125.6,-0.11,113.09,195.33,15.99,31.7,1837.66,1502.12
2024-05-09 19:59:59,0.22,1.49,120.84,123.31,121.27,121.89,124.78,124.78,124.34,125.34,125.2,125.68,-0.09,112.98,195.44,15.97,29.53,1706.47,1393.35
2024-05-10 00:00:00,0.16,1.48,120.6,123.16,121,121.62,124.56,124.5,123.97,125.04,124.8,125.32,-0.05,112.8,195.26,16,28.6,1650.65,1341.45
2024-05-10 04:00:00,0.25,1.46,120.59,123.17,121.04,121.69,124.69,124.73,124.22,125.35,125.14,125.69,-0.09,113.04,195.44,15.96,22.22,1625.58,1362.3
2024-05-10 07:59:59,0.43,1.47,120.68,123.29,121.23,121.94,125,125.21,124.78,126.02,125.95,126.49,-0.1,113.01,195.27,15.99,17.04,1717.21,1357.74
2024-05-10 12:00:00,0.7,1.48,120.15,122.68,120.81,121.58,124.55,124.99,124.69,125.94,126.09,126.6,-0.15,113.01,195.51,15.98,13.94,1832.88,1420.84
2024-05-10 16:00:00,0.78,1.48,120.13,122.61,120.84,121.55,124.47,124.94,124.67,125.9,126.16,126.63,-0.12,113.05,195.39,16,12.76,1818.22,1486.79
2024-05-10 19:59:59,0.69,1.49,119.93,122.47,120.57,121.3,124.28,124.68,124.35,125.59,125.77,126.27,-0.07,113.09,195.31,16.02,16.74,1785.34,1401.75
2024-05-11 00:00:00,0.62,1.5,120.13,122.73,120.74,121.45,124.5,124.86,124.5,125.8,125.91,126.47,-0.08,113.11,195.33,15.99,17.1,1775.29,1330.87
2024-05-11 04:00:00,0.48,1.49,120.45,123.03,121.02,121.74,124.76,125.05,124.67,125.92,125.99,126.51,-0.14,112.86,195.4,15.99,19.5,1735.56,1342.13
2024-05-11 07:59:59,0.67,1.48,119.97,122.54,120.61,121.36,124.39,124.87,124.54,125.9,126.15,126.7,-0.09,112.38,195.45,15.98,10.25,1728.53,1388.31
2024-05-11 12:00:00,0.83,1.51,119.53,122.03,120.23,121.05,123.99,124.63,124.44,125.8,126.25,126.78,-0.13,112.77,195.18,16.01,13.35,1878.72,1454.76
2024-05-11 16:00:00,0.98,1.47,119.98,122.49,120.77,121.54,124.49,125.15,124.95,126.3,126.74,127.25,-0.05,112.08,195.39,16.01,18.77,1924.67,1609.91
2024-05-11 19:59:59,1.03,1.57,118.58,121.14,119.35,120.12,123.14,123.88,123.68,125.17,125.77,126.37,-0.07,112.46,195.28,15.99,19.14,2073.12,1344.89
2024-05-12 00:00:00,1.08,1.57,118.87,121.46,119.63,120.44,123.51,124.27,124.06,125.59,126.16,126.8,-0.07,113.14,195.38,16.01,17.23,2085.28,1374.09
2024-05-12 04:00:00,1.07,1.57,118.56,121.19,119.34,120.15,123.28,124.05,123.83,125.41,125.97,126.64,-0.06,113.13,195.24,16.07,15.53,2084.12,1324.86
2024-05-12 07:59:59,1.12,1.6,118.61,121.22,119.37,120.18,123.29,124.1,123.91,125.51,126.15,126.84,-0.09,112.97,195.41,15.96,20.61,2189.05,1404.74
2024-05-12 12:00:00,1.2,1.61,119.08,121.59,119.92,120.79,123.78,124.72,124.67,126.2,126.96,127.62,-0.14,113.85,195.17,16.05,18.57,2233.38,1505.77
2024-05-12 16:00:00,1.37,1.65,118.57,121.07,119.51,120.36,123.34,124.42,124.43,126,126.93,127.62,-0.09,113.79,195.41,15.96,22.44,2399.21,1473.63
2024-05-12 19:59:59,1.29,1.65,118.41,120.98,119.3,120.15,123.21,124.21,124.15,125.75,126.57,127.22,-0.06,113.93,195.17,16,25.72,2411.28,1368.11
2024-05-13 00:00:00,1.48,1.65,118.15,120.77,119.11,119.99,123.11,124.22,124.16,125.89,126.82,127.56,-0.04,113.88,195.47,16.01,19.55,2485.3,1438.35
2024-05-13 04:00:00,1.49,1.66,117.91,120.54,118.86,119.74,122.89,124.03,123.96,125.7,126.62,127.38,-0.08,113.92,195.28,16,20.82,2527.25,1437.1
2024-05-13 07:59:59,1.58,1.66,117.61,120.26,118.6,119.51,122.69,123.87,123.83,125.61,126.58,127.36,-0.06,113.73,195.35,16.02,18.62,2557.53,1413.6
2024-05-13 12:00:00,1.5,1.66,118.64,121.18,119.63,120.55,123.6,124.78,124.78,126.41,127.15,127.74,0.14,113.53,196.16,15.8,18.6,2502.44,1477.72
2024-05-13 16:00:00,1.8,1.76,117.89,120.43,118.96,119.84,122.9,124.24,124.34,126.06,127.2,127.97,0.01,114.13,196.3,15.94,23.77,2645.9,1312.14
2024-05-13 19:59:59,1.75,1.72,118.06,120.83,119.05,119.95,123.27,124.47,124.35,126.26,127.17,128.03,0.05,113.42,195.53,16.02,21.65,2546.32,1004.27
2024-05-14 00:00:00,1.64,1.72,119.28,121.98,120.24,121.18,124.39,125.58,125.56,127.29,128.14,128.93,-0.04,113.24,195.33,15.93,22.13,2484.54,1136.03
2024-05-14 04:00:00,1.84,1.72,118.09,120.75,119.13,120.07,123.26,124.57,124.6,126.44,127.45,128.21,0.11,113.11,195.39,16.01,15.52,2551.64,1306.23
2024-05-14 07:59:59,1.89,1.72,117.91,120.59,118.94,119.89,123.13,124.47,124.47,126.34,127.32,128.08,0.16,113.15,195.23,16.01,14.57,2558.47,1334.35
2024-05-14 12:00:00,2.12,1.73,119.31,121.87,120.43,121.49,124.58,126.16,126.35,128.11,129.03,129.55,0.44,113.35,195.18,15.99,14.44,2623.48,1350.95
2024-05-14 16:00:00,2.19,1.76,116.73,119.2,117.88,118.8,121.77,123.31,123.49,125.3,126.55,127.18,0.41,113.26,195.38,16.05,17.76,2718.15,1268.31
2024-05-14 19:59:59,1.83,1.75,118.46,120.98,119.48,120.39,123.41,124.69,124.79,126.47,127.62,128.29,0.11,113.29,195.23,16,23.28,2589.34,1274.22
2024-05-15 00:00:00,1.83,1.75,117.29,119.85,118.34,119.3,122.39,123.84,123.95,125.8,126.91,127.61,0.3,113.09,195.53,16.02,16.85,2641.08,1296.4
2024-05-15 04:00:00,1.83,1.75,117.45,120.12,118.54,119.49,122.7,124.13,124.19,126.12,127.16,127.88,0.3,113.16,195.32,16,17.13,2652.73,1296.01
2024-05-15 07:59:59,1.83,1.76,117.97,120.58,119,119.93,123.1,124.49,124.57,126.43,127.54,128.28,0.21,113.13,195.2,15.99,18.75,2659.55,1357.06
2024-05-15 12:00:00,1.95,1.74,118.31,120.84,119.39,120.42,123.45,124.94,125.14,126.88,127.85,128.43,0.48,113.65,195.12,15.98,17.13,2626.85,1360.04
2024-05-15 16:00:00,2,1.74,117.26,119.65,118.35,119.3,122.18,123.65,123.88,125.55,126.71,127.33,0.24,113.59,195.29,16.01,17.21,2602.82,1206.57
2024-05-15 19:59:59,1.87,1.74,116.92,119.47,118.04,119,122.07,123.53,123.66,125.48,126.58,127.22,0.4,113.87,195.17,16.02,16.7,2624.95,1231.44
2024-05-16 00:00:00,1.58,1.73,116.9,119.5,117.91,118.83,121.91,123.16,123.19,124.98,126.04,126.82,0.13,114.18,195.39,15.93,17.76,2518.16,1248.2
2024-05-16 04:00:00,1.77,1.73,116.94,119.56,117.97,118.93,122.05,123.39,123.45,125.31,126.43,127.16,0.29,114.19,195.23,16,14.69,2584.87,1329.25
2024-05-16 07:59:59,1.76,1.73,116.9,119.51,117.92,118.9,121.99,123.34,123.4,125.26,126.39,127.11,0.34,114.06,195.33,15.99,14.21,2591.14,1368.23
2024-05-16 12:00:00,1.64,1.72,117.4,119.9,118.37,119.3,122.27,123.54,123.64,125.36,126.41,127.13,0.14,114.23,195.27,15.97,15.23,2487.49,1334.96
2024-05-16 16:00:00,1.97,1.65,117.33,119.83,118.49,119.42,122.41,123.91,124.05,125.84,126.82,127.35,0.63,114.3,195.4,16.04,10.9,2502.33,1489.14
2024-05-16 19:59:59,2.08,1.77,115.98,118.48,117.08,118.04,121.1,122.7,122.89,124.81,125.97,126.57,0.84,114.79,195.18,16,15.58,2762.67,1353.75
2024-05-17 00:00:00,1.87,1.78,116.25,118.81,117.25,118.17,121.25,122.61,122.72,124.57,125.74,126.54,0.36,114.74,195.35,16,21.85,2705.7,1342.14
2024-05-17 04:00:00,2.14,1.77,116.64,119.3,117.76,118.78,122,123.63,123.75,125.76,126.64,127.25,1.09,114.78,195.4,16.01,13.52,2747.01,1467.85
2024-05-17 07:59:59,2.07,1.79,116.09,118.7,117.13,118.09,121.24,122.76,122.88,124.84,126.03,126.74,0.63,114.48,195.29,16,18.69,2804.25,1420
2024-05-17 12:00:00,2.12,1.79,116.32,118.84,117.35,118.35,121.38,122.89,123.07,124.95,126.2,126.9,0.56,114.54,195.2,16.02,18.93,2802.12,1427.61
2024-05-17 16:00:00,1.91,1.8,116.67,119.09,117.7,118.61,121.5,122.88,123.08,124.79,126.08,126.83,0.16,114.83,195.31,15.97,25.94,2757.25,1337.29
2024-05-17 19:59:59,2.19,1.77,115.83,118.37,116.96,117.91,120.98,122.59,122.74,124.69,125.8,126.38,0.93,114.58,195.42,15.98,14.2,2743.08,1383.85
2024-05-18 00:00:00,2.13,1.78,116.08,118.67,117.14,118.1,121.23,122.74,122.87,124.85,125.97,126.66,0.78,114.7,195.38,16.03,16.27,2765.13,1409.48
2024-05-18 04:00:00,1.99,1.78,116.65,119.24,117.71,118.67,121.81,123.28,123.4,125.31,126.33,127.01,0.68,114.73,195.34,15.97,18.72,2719.54,1403.83
2024-05-18 07:59:59,2.13,1.76,115.82,118.47,116.95,117.95,121.15,122.77,122.89,124.93,125.74,126.34,1.33,114.41,195.38,15.99,10.72,2699.12,1429.52
2024-05-18 12:00:00,2.11,1.76,116.4,118.99,117.52,118.53,121.66,123.28,123.44,125.4,126.31,126.87,1.11,114.76,195.15,15.95,13.39,2792.09,1495.27
2024-05-18 16:00:00,2.02,1.76,116.2,118.69,117.31,118.24,121.21,122.78,122.95,124.79,125.84,126.43,0.81,114.24,195.29,15.88,14.65,2700.52,1344.27
2024-05-18 19:59:59,2.11,1.76,115.76,118.32,116.87,117.81,120.89,122.44,122.56,124.49,125.65,126.28,0.73,112.11,195.23,16.04,16.39,2725.63,1296.08
2024-05-19 00:00:00,2.11,1.77,116.25,118.83,117.26,118.2,121.32,122.74,122.81,124.76,125.91,126.67,0.48,111.91,195.33,16.04,21.43,2739.6,1299.47
2024-05-19 04:00:00,1.96,1.72,117.37,120,118.41,119.39,122.54,123.92,123.99,125.86,126.75,127.38,0.59,111.27,195.38,15.93,14.99,2543.6,1322.64
2024-05-19 07:59:59,2.13,1.74,116.58,119.25,117.68,118.69,121.87,123.41,123.51,125.5,126.38,126.97,1.04,111.42,195.2,16.02,14.07,2665.28,1351.03
2024-05-19 12:00:00,2.92,1.17,106.63,108.72,106.74,107.29,109.74,109.98,109.48,110.9,110.93,111.7,1.06,47.51,201.33,15.41,15.12,1297.96,3021.1
2024-05-19 16:00:00,5.64,0.62,93.89,95.46,93.31,93.48,95.2,94.41,93.54,94.27,93.78,94.38,-0.04,-1.44,203.66,14.5,0.98,0,3177.06
2024-05-19 19:59:59,4.85,1.32,103.05,105.17,103.49,104.11,106.62,107.22,106.93,108.29,108.9,109.49,-0.12,63.98,201.08,14.77,11.73,1438.16,2258.86
2024-05-20 00:00:00,2.65,1.77,113.34,115.91,114.49,115.48,118.63,120.34,120.46,122.5,123.54,124.2,1.11,104.51,201.87,15.97,17.3,2843.4,1423.85
